example_id                                                                           | status | run_time        |
./spec/lib/well_helpers_spec.rb[1:8:2:1:84:1]                                        | passed | 0.0004 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:1:85:1]                                        | passed | 0.00025 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:86:1]                                        | passed | 0.00042 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:87:1]                                        | passed | 0.00029 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:88:1]                                        | passed | 0.00045 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:89:1]                                        | passed | 0.00029 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:90:1]                                        | passed | 0.00038 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:91:1]                                        | passed | 0.00035 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:92:1]                                        | passed | 0.00032 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:93:1]                                        | passed | 0.00514 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:94:1]                                        | passed | 0.00045 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:95:1]                                        | passed | 0.00031 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:1:96:1]                                        | passed | 0.00034 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:1:1]                                         | passed | 0.0008 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:2:1]                                         | passed | 0.0006 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:3:1]                                         | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:4:1]                                         | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:5:1]                                         | passed | 0.00053 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:6:1]                                         | passed | 0.00077 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:7:1]                                         | passed | 0.00116 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:8:1]                                         | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:9:1]                                         | passed | 0.0011 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:10:1]                                        | passed | 0.00093 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:11:1]                                        | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:12:1]                                        | passed | 0.00079 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:13:1]                                        | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:14:1]                                        | passed | 0.00117 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:15:1]                                        | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:16:1]                                        | passed | 0.01088 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:17:1]                                        | passed | 0.00111 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:18:1]                                        | passed | 0.00051 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:19:1]                                        | passed | 0.0008 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:20:1]                                        | passed | 0.00091 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:21:1]                                        | passed | 0.00093 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:22:1]                                        | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:23:1]                                        | passed | 0.00085 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:24:1]                                        | passed | 0.0006 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:25:1]                                        | passed | 0.00063 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:26:1]                                        | passed | 0.00077 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:27:1]                                        | passed | 0.00066 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:28:1]                                        | passed | 0.00094 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:29:1]                                        | passed | 0.00066 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:30:1]                                        | passed | 0.00092 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:31:1]                                        | passed | 0.00075 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:32:1]                                        | passed | 0.00099 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:33:1]                                        | passed | 0.0005 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:34:1]                                        | passed | 0.00116 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:35:1]                                        | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:36:1]                                        | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:37:1]                                        | passed | 0.00059 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:38:1]                                        | passed | 0.00093 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:39:1]                                        | passed | 0.0014 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:40:1]                                        | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:41:1]                                        | passed | 0.00084 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:42:1]                                        | passed | 0.00052 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:43:1]                                        | passed | 0.00073 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:44:1]                                        | passed | 0.00083 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:45:1]                                        | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:46:1]                                        | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:47:1]                                        | passed | 0.00084 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:48:1]                                        | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:49:1]                                        | passed | 0.00102 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:50:1]                                        | passed | 0.0005 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:51:1]                                        | passed | 0.00167 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:52:1]                                        | passed | 0.00126 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:53:1]                                        | passed | 0.00064 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:54:1]                                        | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:55:1]                                        | passed | 0.00048 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:56:1]                                        | passed | 0.00104 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:57:1]                                        | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:58:1]                                        | passed | 0.00076 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:59:1]                                        | passed | 0.00063 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:60:1]                                        | passed | 0.00056 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:61:1]                                        | passed | 0.00139 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:62:1]                                        | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:63:1]                                        | passed | 0.00111 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:64:1]                                        | passed | 0.00106 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:65:1]                                        | passed | 0.00081 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:66:1]                                        | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:67:1]                                        | passed | 0.0005 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:68:1]                                        | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:69:1]                                        | passed | 0.00099 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:70:1]                                        | passed | 0.00101 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:71:1]                                        | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:72:1]                                        | passed | 0.00098 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:73:1]                                        | passed | 0.00078 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:74:1]                                        | passed | 0.00054 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:75:1]                                        | passed | 0.00083 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:76:1]                                        | passed | 0.00118 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:77:1]                                        | passed | 0.00084 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:78:1]                                        | passed | 0.00094 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:79:1]                                        | passed | 0.00053 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:80:1]                                        | passed | 0.00075 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:81:1]                                        | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:82:1]                                        | passed | 0.00062 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:83:1]                                        | passed | 0.00066 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:84:1]                                        | passed | 0.00059 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:85:1]                                        | passed | 0.00073 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:86:1]                                        | passed | 0.00104 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:87:1]                                        | passed | 0.0019 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:88:1]                                        | passed | 0.00078 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:89:1]                                        | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:90:1]                                        | passed | 0.00075 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:91:1]                                        | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:92:1]                                        | passed | 0.00052 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:93:1]                                        | passed | 0.00088 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:94:1]                                        | passed | 0.00064 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:95:1]                                        | passed | 0.00052 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:96:1]                                        | passed | 0.00095 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:97:1]                                        | passed | 0.00054 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:98:1]                                        | passed | 0.00109 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:99:1]                                        | passed | 0.00088 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:100:1]                                       | passed | 0.00083 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:101:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:102:1]                                       | passed | 0.00089 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:103:1]                                       | passed | 0.00053 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:104:1]                                       | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:105:1]                                       | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:106:1]                                       | passed | 0.00056 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:107:1]                                       | passed | 0.00055 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:108:1]                                       | passed | 0.00081 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:109:1]                                       | passed | 0.00146 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:110:1]                                       | passed | 0.00055 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:111:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:112:1]                                       | passed | 0.00082 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:113:1]                                       | passed | 0.00055 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:114:1]                                       | passed | 0.00063 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:115:1]                                       | passed | 0.0009 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:116:1]                                       | passed | 0.00499 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:117:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:118:1]                                       | passed | 0.00081 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:119:1]                                       | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:120:1]                                       | passed | 0.00111 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:121:1]                                       | passed | 0.001 seconds   |
./spec/lib/well_helpers_spec.rb[1:8:2:2:122:1]                                       | passed | 0.00073 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:123:1]                                       | passed | 0.00084 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:124:1]                                       | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:125:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:126:1]                                       | passed | 0.00078 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:127:1]                                       | passed | 0.00054 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:128:1]                                       | passed | 0.00187 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:129:1]                                       | passed | 0.0008 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:130:1]                                       | passed | 0.00081 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:131:1]                                       | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:132:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:133:1]                                       | passed | 0.00082 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:134:1]                                       | passed | 0.00082 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:135:1]                                       | passed | 0.00083 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:136:1]                                       | passed | 0.0006 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:137:1]                                       | passed | 0.00109 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:138:1]                                       | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:139:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:140:1]                                       | passed | 0.001 seconds   |
./spec/lib/well_helpers_spec.rb[1:8:2:2:141:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:142:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:143:1]                                       | passed | 0.00066 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:144:1]                                       | passed | 0.00088 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:145:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:146:1]                                       | passed | 0.00129 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:147:1]                                       | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:148:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:149:1]                                       | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:150:1]                                       | passed | 0.00118 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:151:1]                                       | passed | 0.00079 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:152:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:153:1]                                       | passed | 0.00063 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:154:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:155:1]                                       | passed | 0.00077 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:156:1]                                       | passed | 0.0005 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:157:1]                                       | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:158:1]                                       | passed | 0.00145 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:159:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:160:1]                                       | passed | 0.00054 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:161:1]                                       | passed | 0.00076 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:162:1]                                       | passed | 0.00109 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:163:1]                                       | passed | 0.00085 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:164:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:165:1]                                       | passed | 0.00085 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:166:1]                                       | passed | 0.00102 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:167:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:168:1]                                       | passed | 0.00073 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:169:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:170:1]                                       | passed | 0.00073 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:171:1]                                       | passed | 0.00122 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:172:1]                                       | passed | 0.0006 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:173:1]                                       | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:174:1]                                       | passed | 0.0005 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:175:1]                                       | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:176:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:177:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:178:1]                                       | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:179:1]                                       | passed | 0.00087 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:180:1]                                       | passed | 0.00102 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:181:1]                                       | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:182:1]                                       | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:183:1]                                       | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:184:1]                                       | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:185:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:186:1]                                       | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:187:1]                                       | passed | 0.00077 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:188:1]                                       | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:189:1]                                       | passed | 0.00096 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:190:1]                                       | passed | 0.00082 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:191:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:192:1]                                       | passed | 0.00102 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:193:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:194:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:195:1]                                       | passed | 0.00054 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:196:1]                                       | passed | 0.00051 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:197:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:198:1]                                       | passed | 0.00099 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:199:1]                                       | passed | 0.00049 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:200:1]                                       | passed | 0.00058 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:201:1]                                       | passed | 0.00067 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:202:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:203:1]                                       | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:204:1]                                       | passed | 0.00053 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:205:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:206:1]                                       | passed | 0.00054 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:207:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:208:1]                                       | passed | 0.00051 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:209:1]                                       | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:210:1]                                       | passed | 0.00081 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:211:1]                                       | passed | 0.00094 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:212:1]                                       | passed | 0.00078 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:213:1]                                       | passed | 0.00169 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:214:1]                                       | passed | 0.00093 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:215:1]                                       | passed | 0.00147 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:216:1]                                       | passed | 0.00048 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:217:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:218:1]                                       | passed | 0.00052 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:219:1]                                       | passed | 0.00051 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:220:1]                                       | passed | 0.00054 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:221:1]                                       | passed | 0.00066 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:222:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:223:1]                                       | passed | 0.00085 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:224:1]                                       | passed | 0.00083 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:225:1]                                       | passed | 0.00121 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:226:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:227:1]                                       | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:228:1]                                       | passed | 0.00081 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:229:1]                                       | passed | 0.00082 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:230:1]                                       | passed | 0.00066 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:231:1]                                       | passed | 0.0008 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:232:1]                                       | passed | 0.00182 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:233:1]                                       | passed | 0.00077 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:234:1]                                       | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:235:1]                                       | passed | 0.00073 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:236:1]                                       | passed | 0.00068 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:237:1]                                       | passed | 0.00057 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:238:1]                                       | passed | 0.00053 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:239:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:240:1]                                       | passed | 0.00071 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:241:1]                                       | passed | 0.00101 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:242:1]                                       | passed | 0.00053 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:243:1]                                       | passed | 0.00059 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:244:1]                                       | passed | 0.00086 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:245:1]                                       | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:246:1]                                       | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:247:1]                                       | passed | 0.00065 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:248:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:249:1]                                       | passed | 0.00052 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:250:1]                                       | passed | 0.00081 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:251:1]                                       | passed | 0.00058 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:252:1]                                       | passed | 0.0007 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:253:1]                                       | passed | 0.00092 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:254:1]                                       | passed | 0.00069 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:255:1]                                       | passed | 0.00108 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:256:1]                                       | passed | 0.00061 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:257:1]                                       | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:258:1]                                       | passed | 0.00059 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:259:1]                                       | passed | 0.00055 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:260:1]                                       | passed | 0.00092 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:261:1]                                       | passed | 0.00094 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:262:1]                                       | passed | 0.00058 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:263:1]                                       | passed | 0.00056 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:264:1]                                       | passed | 0.00096 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:265:1]                                       | passed | 0.00074 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:266:1]                                       | passed | 0.00103 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:267:1]                                       | passed | 0.0008 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:268:1]                                       | passed | 0.00072 seconds |
./spec/lib/well_helpers_spec.rb[1:8:2:2:269:1]                                       | passed | 0.0006 seconds  |
./spec/lib/well_helpers_spec.rb[1:8:2:2:270:1]                                       | passed | 0.001 seconds   |
./spec/lib/well_helpers_spec.rb[1:8:2:2:271:1]                                       | passed | 0.00064 seconds |
